(1, 1, 0)|rewardPunish|(0, 0, 1)|2.49894786996
(0, 1, 0)|remindTruths|(1, 0, -1)|2.64142111598
(1, 1, 0)|remindTruths|(-1, -1, -1)|1.77473384666
(0, 0, -1)|activePlanning|(-1, -1, 1)|4.68200344689
(1, 0, 1)|activePlanning|(-1, 1, -1)|4.47306078982
(0, -1, 1)|remindTruths|(0, 0, 0)|7.65156237644
(0, 1, 0)|rewardPunish|(-1, 0, 1)|8.22456426769
(1, 1, 0)|remindTruths|(0, 1, -1)|1.72796785332
(-1, 1, -1)|remindTruths|(0, 0, 1)|3.35315889851
(0, -1, 1)|activePlanning|(1, -1, 1)|5.52522008976
(1, -1, -1)|rewardPunish|(-1, 1, 0)|5.26940325633
(0, -1, 0)|rewardPunish|(-1, 1, 0)|9.85830251596
(1, 1, 1)|remindTruths|(1, 1, 1)|2.46397896294
(-1, -1, 1)|remindTruths|(0, 0, 0)|5.6418472874
(1, -1, 0)|remindTruths|(0, 0, 1)|3.1823816381
(-1, 1, -1)|activePlanning|(-1, -1, -1)|6.46229837215
(0, -1, 0)|remindTruths|(-1, 0, 1)|5.29182330151
(-1, 0, 1)|activePlanning|(-1, 0, -1)|1.72616145502
(-1, 0, -1)|remindTruths|(0, -1, 0)|1.58674436161
(0, 0, -1)|activePlanning|(0, 0, 1)|1.79854871077
(-1, 0, -1)|activePlanning|(0, 1, -1)|8.66823039669
(0, 0, 0)|rewardPunish|(1, 0, 0)|2.55889251205
(0, 0, 1)|rewardPunish|(0, 1, 0)|6.86714723048
(-1, 0, -1)|remindTruths|(0, 0, 1)|6.83254125455
(-1, 1, -1)|activePlanning|(1, 0, 0)|2.52754345325
(0, 1, -1)|remindTruths|(0, 0, 1)|3.12896535438
(1, 1, 1)|remindTruths|(0, 0, 0)|2.56075799066
(-1, 1, -1)|rewardPunish|(0, 0, 0)|5.79625211963
(0, 0, -1)|activePlanning|(1, 0, 0)|6.78690300666
(1, 0, 0)|rewardPunish|(-1, 0, -1)|9.96000862948
(-1, -1, -1)|activePlanning|(1, 0, 1)|7.4883738545
(-1, -1, 1)|rewardPunish|(0, 0, -1)|1.41171790723
(-1, 1, 0)|activePlanning|(-1, 1, 1)|3.14999292706
(1, 0, -1)|remindTruths|(1, 1, 0)|1.64415449958
(-1, 0, 0)|rewardPunish|(1, 1, 1)|3.15430650077
(-1, -1, 0)|rewardPunish|(1, 1, 1)|6.46107335434
(1, -1, 1)|remindTruths|(-1, 1, -1)|4.57560986095
(-1, 1, -1)|activePlanning|(0, 1, 0)|7.46822197924
(-1, 1, 0)|remindTruths|(0, 1, 0)|5.74363461415
(1, 0, 1)|rewardPunish|(0, -1, 0)|3.12146246749
(0, 1, 0)|rewardPunish|(0, 0, -1)|2.34227143557
(-1, -1, -1)|activePlanning|(-1, -1, -1)|4.77228426026
(-1, 1, 0)|activePlanning|(-1, 1, -1)|7.34051612871
(1, -1, 0)|remindTruths|(1, 1, 0)|3.62351659476
(0, 0, -1)|remindTruths|(-1, -1, 1)|2.27359269626
(1, 1, 1)|rewardPunish|(0, -1, 1)|7.30845554053
(-1, 0, 0)|activePlanning|(1, 0, 1)|8.24964043873
(0, 1, 1)|activePlanning|(0, -1, 0)|3.54733070465
(0, 0, 0)|activePlanning|(1, -1, 0)|7.08043452688
(0, -1, 0)|remindTruths|(1, -1, 0)|7.74987135972
(-1, 1, 1)|activePlanning|(-1, 1, -1)|4.60083964838
(-1, 0, 0)|rewardPunish|(-1, 1, 1)|1.6501982042
(-1, 1, 0)|rewardPunish|(-1, 1, 0)|5.91485342401
(0, 1, -1)|remindTruths|(-1, 1, 0)|4.66841546533
(-1, -1, 0)|remindTruths|(-1, 0, 1)|1.83558148548
(1, 0, 0)|activePlanning|(1, -1, 0)|1.37030604392
(0, 0, 0)|activePlanning|(0, 1, 0)|8.77960629986
(-1, -1, -1)|remindTruths|(1, 1, 1)|8.57422992666
(-1, 0, 1)|activePlanning|(1, 1, -1)|2.29011664744
(1, 1, 0)|activePlanning|(-1, -1, 1)|1.74674733346
(1, 0, -1)|activePlanning|(1, 1, -1)|1.23414622556
(0, -1, 1)|rewardPunish|(1, -1, 1)|3.5802308688
(0, 0, -1)|rewardPunish|(1, -1, 0)|1.62157044008
(1, -1, 1)|rewardPunish|(-1, -1, 0)|4.80036675697
(-1, 1, -1)|rewardPunish|(1, 1, 0)|7.27940987791
(1, 1, 0)|remindTruths|(-1, 1, -1)|5.9394515177
(1, -1, 0)|activePlanning|(1, 1, -1)|8.76634445369
(0, 0, -1)|remindTruths|(-1, -1, 1)|1.48133217673
(-1, -1, 1)|rewardPunish|(-1, 1, 0)|1.33467879596
(1, -1, 0)|remindTruths|(0, -1, -1)|7.04677103775
(-1, -1, 0)|rewardPunish|(1, 0, -1)|9.719290325
(-1, -1, 0)|activePlanning|(-1, 1, 1)|5.18876504871
(-1, -1, 0)|activePlanning|(1, -1, 1)|7.59853866816
(-1, -1, 1)|activePlanning|(1, -1, 1)|2.04905525773
(-1, -1, 0)|rewardPunish|(0, 1, 1)|1.13591439361
(-1, 0, 0)|rewardPunish|(1, 0, 1)|9.59637389984
(-1, 0, 1)|remindTruths|(0, -1, -1)|9.75424094699
(0, 1, -1)|activePlanning|(0, -1, 0)|5.25064388484
(-1, -1, -1)|remindTruths|(-1, 1, -1)|3.12322102801
(0, 0, -1)|remindTruths|(-1, -1, -1)|9.75199311443
(-1, 0, -1)|activePlanning|(-1, 0, -1)|6.44109648055
(1, 1, -1)|activePlanning|(1, -1, 1)|5.43665210953
(-1, 1, -1)|rewardPunish|(1, -1, 1)|5.31180893505
(1, 0, 0)|remindTruths|(1, -1, 1)|1.59334689222
(1, 1, 0)|remindTruths|(-1, -1, 0)|9.78470063246
(0, 0, 0)|activePlanning|(-1, 1, -1)|6.80287773272
(-1, 0, 1)|rewardPunish|(0, -1, 0)|2.22432230983
(0, 1, 0)|remindTruths|(1, 0, 1)|3.40358545228
(-1, -1, 1)|rewardPunish|(-1, -1, 0)|6.85476041743
(1, 0, 1)|rewardPunish|(0, 0, 1)|8.81769739791
(0, -1, 0)|activePlanning|(0, -1, -1)|8.47712987731
(0, 1, -1)|rewardPunish|(-1, -1, 1)|7.61476771079
(1, -1, 0)|remindTruths|(-1, -1, 0)|4.02923092355
(1, 1, 0)|remindTruths|(-1, -1, -1)|4.614539783
(-1, -1, 0)|rewardPunish|(1, 1, 1)|5.75130630123
(-1, -1, 0)|remindTruths|(0, 0, -1)|4.18144270883
(0, 1, 1)|rewardPunish|(1, 0, 1)|2.32336061286
(-1, -1, -1)|remindTruths|(1, 0, -1)|3.9792460169
(1, 1, 0)|activePlanning|(1, 1, 1)|8.98351703352
(-1, -1, 1)|rewardPunish|(0, 0, 1)|3.41307067043
(-1, 0, 0)|remindTruths|(0, 0, 0)|7.93344160853
(-1, -1, 0)|rewardPunish|(0, -1, -1)|6.68321223557
(-1, 0, -1)|remindTruths|(0, 1, 0)|5.21942230219
(0, -1, 1)|rewardPunish|(-1, 1, 1)|4.28118228768
(-1, -1, 1)|rewardPunish|(-1, 0, 1)|3.88275447307
(-1, -1, 1)|rewardPunish|(-1, -1, 1)|9.99038971576
(0, -1, 1)|rewardPunish|(0, -1, -1)|7.4579736344
(-1, 0, 0)|rewardPunish|(1, -1, -1)|5.83086967707
(1, 1, -1)|activePlanning|(-1, -1, -1)|3.37114673318
(0, 1, 0)|activePlanning|(1, -1, -1)|6.57846141604
(-1, -1, 1)|remindTruths|(0, 0, 1)|2.02341617453
(1, -1, -1)|remindTruths|(-1, -1, -1)|7.13591832903
(-1, -1, -1)|remindTruths|(0, 1, 0)|9.65510897334
(1, -1, -1)|activePlanning|(1, -1, 1)|4.24844101976
(-1, 0, -1)|activePlanning|(0, 0, 1)|6.10972548487
(0, -1, -1)|remindTruths|(-1, 1, 1)|7.77529859232
(1, 0, 0)|remindTruths|(0, -1, 1)|4.8018351546
(-1, 0, 0)|rewardPunish|(0, 1, -1)|6.41293508329
(-1, -1, -1)|activePlanning|(0, 0, -1)|8.12955899711
(0, -1, -1)|rewardPunish|(1, 0, 1)|2.5964342438
(-1, 1, 0)|activePlanning|(1, 1, 0)|2.93489224835
(0, 0, 0)|rewardPunish|(1, 0, 1)|4.64033317814
(-1, 1, -1)|rewardPunish|(1, 1, 0)|9.27048501924
(-1, 1, 1)|remindTruths|(-1, 1, 1)|6.07488716951
(0, -1, 1)|activePlanning|(-1, -1, 1)|2.40244341767
(0, 1, -1)|activePlanning|(0, -1, 0)|6.61943509854
(-1, 0, 0)|remindTruths|(1, 0, 0)|5.93234516844
(0, 1, 1)|rewardPunish|(0, 1, -1)|3.72710262049
(-1, 0, 1)|activePlanning|(0, -1, 0)|6.33751344437
(0, 0, -1)|activePlanning|(-1, 1, 0)|3.16127398447
(0, 0, 0)|activePlanning|(0, -1, 0)|6.93500395544
(0, 1, 0)|activePlanning|(0, -1, -1)|4.29196715992
(-1, 1, 1)|remindTruths|(1, 1, -1)|1.98131871312
(1, -1, 1)|remindTruths|(-1, 0, 1)|7.74520748837
(0, -1, -1)|remindTruths|(-1, 0, -1)|2.61787173849
(1, 0, 1)|activePlanning|(-1, -1, 1)|2.19835361741
(-1, 1, 0)|remindTruths|(1, -1, 0)|2.73209271807
(1, -1, -1)|activePlanning|(-1, -1, 0)|6.79025932745
(1, -1, 0)|rewardPunish|(0, 0, 1)|7.74884653559
(1, -1, 0)|activePlanning|(-1, 1, 1)|2.89998370041
(0, 1, -1)|activePlanning|(0, 1, 1)|8.65673490419
(1, 0, 1)|remindTruths|(1, 1, -1)|5.40391157123
(1, 1, -1)|rewardPunish|(-1, -1, 0)|1.61550484253
(1, 0, 1)|remindTruths|(1, -1, 1)|1.41778206956
(-1, -1, 1)|remindTruths|(0, 1, 1)|7.36526321351
(0, 0, 1)|remindTruths|(1, 1, 1)|5.24546809064
(-1, -1, 0)|activePlanning|(1, -1, -1)|3.53654409236
(1, 0, -1)|rewardPunish|(1, -1, 0)|6.68242785995
(0, 0, 0)|remindTruths|(0, -1, -1)|9.08984482252
(0, -1, 1)|remindTruths|(-1, 0, -1)|4.14273724539
(1, 0, 0)|activePlanning|(1, 0, 1)|2.900217131
(0, -1, 0)|rewardPunish|(0, 0, 1)|6.01304218988
(-1, -1, 0)|rewardPunish|(-1, -1, 0)|6.21546722307
(-1, -1, 0)|rewardPunish|(0, -1, -1)|4.04155590615
(1, -1, 1)|activePlanning|(0, 1, -1)|1.3262158011
(1, -1, -1)|rewardPunish|(0, 1, -1)|9.86293053625
(-1, 1, 1)|activePlanning|(0, 0, -1)|8.36509484206
(0, 0, 0)|activePlanning|(1, -1, -1)|5.30107920635
(0, -1, -1)|rewardPunish|(1, 1, 0)|4.73010922699
(0, 1, 1)|rewardPunish|(-1, -1, 1)|2.11508973603
(1, 0, -1)|rewardPunish|(1, -1, -1)|9.99023875278
(-1, -1, -1)|rewardPunish|(0, 1, -1)|4.50419701752
(0, 1, -1)|rewardPunish|(-1, 0, 1)|5.56007866998
(1, 0, 1)|rewardPunish|(1, -1, 1)|4.1835634525
(1, -1, -1)|remindTruths|(1, -1, 1)|2.3550410742
(0, -1, 1)|remindTruths|(0, 1, 1)|8.09843077739
(0, 0, 0)|remindTruths|(-1, -1, 0)|3.02627483182
(1, -1, 1)|activePlanning|(1, -1, 0)|7.63674121543
(0, -1, -1)|activePlanning|(0, 0, 1)|7.66238138491
(0, -1, -1)|activePlanning|(1, -1, 0)|7.54054409227
(-1, 0, 0)|rewardPunish|(-1, 1, 1)|4.79209606632
(1, 0, -1)|remindTruths|(0, 1, 0)|5.32200490176
(0, 0, 0)|rewardPunish|(1, -1, -1)|2.28940283971
(-1, 0, -1)|activePlanning|(0, -1, 0)|1.29832904852
(0, -1, 0)|activePlanning|(-1, -1, 0)|8.47367455451
(-1, 0, 0)|remindTruths|(1, -1, 1)|1.00246211033
(-1, 1, 1)|remindTruths|(0, 0, 1)|6.29626844227
